ts	imei	mwra	c.android.youtube	c.android.chrome	c.android.gm	c.dogalize	c.katana	c.UCMobile.x86	c.updateassist	c.android.vending	c.UCMobile.intl	c.raider
2018-05-05 13:02:00	8630330696303481222	1.00000	13.24292	12.58016	6.01689	11.95256	16.97505	55.90855	65.34561	41.00178	41.34770	63.39061
2018-05-05 13:03:00	8630330696303482089	1.00000	6.94622	12.91908	8.80355	15.85477	10.44492	60.23774	54.51057	27.36860	79.19524	41.79786
2018-05-05 13:04:00	359043379931766080	0.00000	17.73301	17.53683	13.99966	9.19027	10.79879	62.95983	63.80600	83.52897	93.64927	6.18416
2018-05-05 13:05:00	3590433799317662204	1.00000	18.30021	10.20405	9.80687	14.12205	15.76415	49.29913	31.02431	55.38758	65.62662	60.37786
2018-05-05 13:06:00	3590433799317662261	0.00000	13.39728	16.08432	13.23905	18.63164	14.30142	59.87969	43.02059	69.73237	72.49938	72.93098
2018-05-05 13:07:00	359043379931766346	1.00000	11.81078	8.89674	9.12389	13.22992	11.53563	53.78858	66.95504	79.39110	41.64868	46.89642
2018-05-05 13:08:00	3590433799317661529	0.00000	14.35585	15.96253	15.75209	11.48452	12.09541	55.36848	38.31027	61.60627	87.58019	63.80279
2018-05-05 13:09:00	8630330696303481545	0.00000	13.58935	11.39003	16.32732	14.31020	12.06825	51.75039	72.35132	82.25816	22.91924	4.10451
2018-05-05 13:10:00	863033069630348016	1.00000	16.63126	9.75555	13.31909	14.48973	13.14852	59.38803	43.99079	67.73331	42.55057	32.11618
2018-05-05 13:11:00	3590433799317661537	1.00000	11.16160	11.04775	10.19004	13.80049	9.95098	41.01600	49.22625	16.70325	17.68874	88.11330
2018-05-05 13:12:00	359043379931766627	1.00000	14.73503	12.46038	14.51966	7.14877	15.80073	54.38320	52.69231	3.79758	93.71938	93.00704
2018-05-05 13:13:00	359043379931766775	1.00000	8.78311	8.90542	11.29201	15.68137	11.22188	60.67285	57.56952	32.75829	93.15179	81.96799
2018-05-05 13:14:00	3590433799317662220	1.00000	13.06250	11.42180	11.25279	9.36325	15.83303	59.32418	53.29090	58.93738	25.89726	39.28759
2018-05-05 13:15:00	863033069630348933	0.00000	14.01620	14.34525	15.17464	9.48927	12.84164	39.82494	51.25987	52.62989	34.82692	0.68472
2018-05-05 13:16:00	359043379931766486	1.00000	12.38276	11.48569	9.21107	13.73709	13.35968	49.35176	55.42342	15.25137	54.32321	60.25187
2018-05-05 13:17:00	863033069630348552	1.00000	12.29808	10.65962	8.28759	12.07983	13.04605	69.49779	50.91575	36.50056	98.89442	93.61574
2018-05-05 13:18:00	863033069630348503	0.00000	15.56138	12.08008	17.16739	12.10026	11.26251	49.99470	58.69641	60.94144	16.89919	23.23787
2018-05-05 13:19:00	3590433799317661362	0.00000	11.59953	10.56326	10.04079	14.94359	10.61327	46.81579	49.85701	10.17918	31.26876	81.19936
2018-05-05 13:20:00	863033069630348727	0.00000	14.68521	14.54248	13.06321	7.76614	11.79755	55.40483	51.18249	59.07282	0.83093	92.41591
2018-05-05 13:21:00	863033069630348917	1.00000	6.36303	6.95654	9.45401	15.47277	9.53079	57.60029	64.57286	3.03845	56.23104	9.80444
2018-05-05 13:22:00	863033069630348545	0.00000	15.61456	8.88674	10.27110	12.64734	12.45558	63.34076	45.53071	76.91558	68.90260	37.77806
2018-05-05 13:23:00	8630330696303482089	1.00000	12.78052	12.11867	12.17214	13.13881	13.28861	59.37415	42.26112	6.96425	64.50955	26.88443
2018-05-05 13:24:00	8630330696303482196	1.00000	13.70926	6.78097	8.81280	11.58494	16.55847	68.36427	62.41451	38.55097	44.69168	27.67852
2018-05-05 13:25:00	3590433799317661008	0.00000	15.48775	13.35513	15.03827	10.21125	11.21305	56.26938	52.97611	15.65012	56.81552	30.42178
2018-05-05 13:26:00	863033069630348818	1.00000	11.30280	9.61994	13.24734	11.97803	10.30293	69.11991	51.41543	26.05142	37.62571	80.77290
2018-05-05 13:27:00	8630330696303481180	0.00000	13.94005	13.22544	14.68124	11.03597	7.86462	78.30867	35.84814	57.43071	80.71964	4.81931
2018-05-05 13:28:00	3590433799317661867	1.00000	8.44168	11.65245	10.35134	12.68813	9.92039	65.33874	49.12346	63.01953	22.08264	64.76527
2018-05-05 13:29:00	3590433799317662428	1.00000	17.25157	10.71927	11.38609	10.05895	15.05828	42.42961	38.72942	58.30263	56.83273	50.83133
2018-05-05 13:30:00	863033069630348115	1.00000	13.66440	11.95453	13.39745	8.99439	14.71836	54.80335	69.52941	51.73031	13.15021	95.05153
2018-05-05 13:31:00	359043379931766205	0.00000	13.85176	13.67575	14.80354	11.87880	13.02169	65.25355	45.49005	40.40817	22.39265	19.14904
2018-05-05 13:32:00	8630330696303482493	1.00000	15.83154	9.49051	7.88459	14.12505	16.45911	39.25034	46.71540	73.43071	49.11946	90.75862
2018-05-05 13:33:00	359043379931766056	0.00000	13.88334	9.41088	9.25640	9.75089	11.47418	48.16675	72.57251	99.26069	53.77456	11.40043
2018-05-05 13:34:00	863033069630348206	1.00000	11.84656	12.70110	13.04226	16.70894	10.94904	60.20635	43.42805	11.24511	38.77244	77.87877
2018-05-05 13:35:00	863033069630348461	1.00000	10.34371	11.23874	8.60103	14.64181	11.48429	62.54661	38.26471	32.52847	33.03307	47.17617
2018-05-05 13:36:00	359043379931766783	1.00000	11.44339	12.05224	11.87814	12.88944	9.35046	46.31068	29.03834	5.93167	81.15331	56.15443
2018-05-05 13:37:00	8630330696303482345	1.00000	12.19954	8.81007	11.28527	12.65720	12.61699	61.56172	41.74387	37.07570	4.85150	52.68222
2018-05-05 13:38:00	3590433799317661743	1.00000	9.41905	9.77136	8.58453	12.78255	11.14335	34.96476	54.61860	49.06496	78.49414	10.07841
2018-05-05 13:39:00	3590433799317661263	1.00000	11.16919	12.92673	10.30297	11.41117	9.60627	60.64499	58.61038	34.48167	28.13023	45.81934
2018-05-05 13:40:00	3590433799317661255	1.00000	16.61400	13.72678	12.94165	10.90825	13.60224	48.19405	56.01782	79.86218	27.14582	10.81758
2018-05-05 13:41:00	359043379931766866	1.00000	14.29466	13.87926	14.31214	8.30522	14.08250	52.46959	67.49513	44.97520	55.08811	67.39140
2018-05-05 13:42:00	3590433799317662105	1.00000	8.70213	6.71409	12.92889	14.19281	6.68051	66.32940	46.10965	6.55906	7.49095	46.11177
2018-05-05 13:43:00	8630330696303481933	1.00000	14.23691	12.72121	10.30212	10.78675	12.30011	40.69648	42.94285	16.04104	27.41196	18.66012
2018-05-05 13:44:00	863033069630348099	1.00000	16.05327	7.36041	12.16843	10.47156	13.53491	59.48300	58.69820	30.78632	36.10487	87.94517
2018-05-05 13:45:00	8630330696303482220	1.00000	11.19630	9.11356	11.68193	16.46877	8.48902	68.57508	71.80898	35.02319	50.61707	9.14760
2018-05-05 13:46:00	3590433799317662147	0.00000	12.49893	14.74431	10.60327	12.44651	10.30489	42.07121	59.03437	62.41678	16.03804	24.45254
2018-05-05 13:47:00	3590433799317661347	0.00000	13.98377	11.73228	15.70149	11.22753	10.94789	45.63886	33.42913	26.59117	48.13193	43.99240
2018-05-05 13:48:00	863033069630348636	0.00000	18.77221	15.84056	13.93356	6.75236	9.71573	63.53974	21.88317	23.15586	21.40764	72.06547
2018-05-05 13:49:00	863033069630348420	1.00000	10.44746	10.02876	11.53918	14.10607	12.09686	35.58004	35.95721	5.24629	3.69068	70.74005
2018-05-05 13:50:00	8630330696303481099	1.00000	12.52445	14.03737	14.65055	10.42656	7.72162	77.13568	64.53796	93.79111	92.44527	76.03880
2018-05-05 13:51:00	8630330696303482204	0.00000	12.21752	12.81424	13.15280	13.66145	14.72047	45.71831	10.64092	5.46471	68.51847	76.27071
2018-05-05 13:52:00	3590433799317661321	0.00000	10.76882	18.34509	10.77299	9.03973	8.32222	57.05544	66.77713	22.38258	85.78710	35.68496
2018-05-05 13:53:00	359043379931766031	0.00000	13.30800	12.59236	14.88669	15.64951	13.32309	44.33335	40.03508	6.31411	23.16949	78.48652
2018-05-05 13:54:00	863033069630348859	1.00000	13.78111	9.15728	9.54902	10.79268	12.65543	53.39327	29.74094	58.96198	42.98316	95.69535
2018-05-05 13:55:00	359043379931766627	0.00000	15.25419	8.50091	9.40313	11.11986	14.60796	44.82038	38.09953	15.67554	22.66287	80.15050
2018-05-05 13:56:00	3590433799317662451	0.00000	13.50845	16.39875	13.33741	13.26136	17.09367	58.71038	40.47733	9.73280	51.06069	98.26093
2018-05-05 13:57:00	863033069630348305	1.00000	16.51823	6.41968	8.91364	15.08413	15.67785	50.55557	71.53426	92.23132	38.60230	25.32965
2018-05-05 13:58:00	8630330696303481974	1.00000	10.10796	9.51460	9.11197	14.75945	10.97617	55.60020	33.67741	53.79688	70.60879	51.31298
2018-05-05 13:59:00	359043379931766478	1.00000	10.30214	13.98501	11.59837	14.05602	6.96899	64.34188	62.40904	88.78458	19.35450	36.25280
2018-05-05 14:00:00	3590433799317661941	1.00000	14.17670	9.71517	8.19616	11.41006	14.92607	67.33370	40.78925	18.58427	82.63220	56.23887
2018-05-05 14:01:00	3590433799317661594	0.00000	13.75339	9.18173	15.87627	12.62813	11.77577	76.75304	63.27014	87.49314	28.94365	59.62186
2018-05-05 14:02:00	3590433799317661404	1.00000	14.19728	10.12536	13.32510	9.87703	14.48661	55.63356	57.89935	17.47806	88.17949	93.61506
2018-05-05 14:03:00	8630330696303481610	0.00000	15.15907	12.96752	14.64700	12.38109	12.52629	52.71704	34.28961	65.46737	80.92243	79.18018
2018-05-05 14:04:00	8630330696303481123	0.00000	13.41462	12.21028	12.75180	12.54148	9.96674	66.96351	54.76104	73.88419	14.94243	59.89361
2018-05-05 14:05:00	8630330696303481008	1.00000	9.71712	9.33775	9.40520	14.15221	12.01880	61.44102	58.59276	44.03588	81.07248	49.03426
2018-05-05 14:06:00	3590433799317662162	1.00000	15.48429	7.90848	12.41864	9.93502	14.21258	31.69281	53.77607	72.85541	10.95703	83.55301
2018-05-05 14:07:00	8630330696303481206	1.00000	8.65790	8.72760	8.85920	15.40724	11.90263	52.74053	50.41215	35.46657	69.48596	87.74046
2018-05-05 14:08:00	8630330696303481602	1.00000	8.74201	15.04857	13.12103	17.32994	6.80746	59.56925	70.19420	28.75582	76.02320	86.10237
2018-05-05 14:09:00	359043379931766601	0.00000	14.25261	19.66917	10.70927	7.59940	9.49291	44.02901	54.97119	18.58212	31.12572	92.24208
2018-05-05 14:10:00	8630330696303482071	1.00000	13.20845	10.99022	14.56128	11.88864	8.70636	24.34721	33.03741	78.78949	2.80564	27.74835
2018-05-05 14:11:00	8630330696303481255	1.00000	12.66574	13.06630	10.26212	7.70964	15.60170	34.88477	52.95383	56.15771	74.87536	37.24044
2018-05-05 14:12:00	3590433799317661206	1.00000	14.20295	9.78946	11.38998	8.10027	12.69473	38.85405	46.86013	47.44257	17.15930	85.71446
2018-05-05 14:13:00	3590433799317661826	0.00000	13.20703	15.01615	13.13951	16.07772	11.25606	77.35576	72.85439	74.57618	68.22904	67.65307
2018-05-05 14:14:00	3590433799317662121	1.00000	17.69097	10.39483	9.74569	11.74889	12.96796	59.71489	71.51963	79.17274	41.92192	55.53399
2018-05-05 14:15:00	3590433799317661222	1.00000	14.00865	11.62602	13.36912	12.63425	9.94252	49.54149	69.25396	66.81444	37.69478	39.28576
2018-05-05 14:16:00	359043379931766460	0.00000	13.00238	8.67936	10.20917	11.33548	12.93849	56.11495	55.60857	74.95897	38.16627	6.93461
2018-05-05 14:17:00	863033069630348354	0.00000	13.95368	15.48268	13.63217	10.41265	8.98037	55.80309	38.71000	49.89981	9.70301	61.35673
2018-05-05 14:18:00	3590433799317661552	1.00000	15.27935	14.51262	12.49843	9.79963	16.11025	66.70055	32.48987	1.37651	75.45992	63.12513
2018-05-05 14:19:00	863033069630348222	1.00000	10.88121	10.69660	11.92339	15.53848	11.46608	27.14144	48.50821	14.30379	7.28676	49.95687
2018-05-05 14:20:00	863033069630348453	1.00000	16.00396	9.97444	10.03401	11.46579	12.00417	54.97014	54.21112	5.31490	92.08051	50.08108
2018-05-05 14:21:00	8630330696303481446	1.00000	12.43833	12.92923	11.02651	14.99581	10.85295	70.09873	44.18677	78.91696	26.77365	61.09629
2018-05-05 14:22:00	3590433799317661057	1.00000	15.03335	9.70278	8.95551	14.47838	12.33762	41.98423	60.25266	42.65618	90.30244	91.25736
2018-05-05 14:23:00	3590433799317661248	0.00000	14.85526	14.43963	12.13835	13.29923	9.19369	39.41672	38.18227	40.13059	69.23735	88.48405
2018-05-05 14:24:00	8630330696303482071	1.00000	9.91667	8.01611	10.53468	14.46796	9.74085	65.74461	51.79917	52.13604	57.50751	71.22331
2018-05-05 14:25:00	863033069630348685	1.00000	8.82073	8.98703	10.96578	14.11295	10.73569	44.15546	64.61918	32.50594	94.10732	23.55093
2018-05-05 14:26:00	3590433799317661107	0.00000	12.04454	14.49804	11.92325	12.79680	14.95542	82.38211	64.24523	69.75112	49.15943	24.86038
2018-05-05 14:27:00	3590433799317661487	0.00000	14.16803	11.62630	16.21224	8.96688	11.29848	40.41098	56.59748	55.59911	94.26580	78.01774
2018-05-05 14:28:00	359043379931766197	0.00000	13.19624	11.14245	13.49759	16.35491	14.73840	68.36499	56.90589	32.07457	89.28889	84.78347
2018-05-05 14:29:00	8630330696303481149	1.00000	14.66769	12.32322	12.92885	9.65041	16.78653	74.29166	54.57257	33.34665	60.71511	32.41361
2018-05-05 14:30:00	3590433799317661131	1.00000	12.62657	10.52578	11.12500	12.02244	9.96275	50.55301	49.58305	84.71448	32.52265	62.18791
2018-05-05 14:31:00	359043379931766882	1.00000	12.60995	13.21633	9.59084	13.51750	12.09153	35.75923	53.78993	56.54112	90.32268	93.82269
2018-05-05 14:32:00	8630330696303482444	0.00000	13.95565	11.87299	16.45702	12.66703	14.62293	54.02823	31.77428	50.29905	13.03327	55.86411
2018-05-05 14:33:00	8630330696303481651	0.00000	17.55629	14.59277	16.45123	9.33301	11.96134	58.29884	51.97308	12.01960	75.42503	22.87147
2018-05-05 14:34:00	8630330696303482014	1.00000	14.70905	8.39263	7.99712	13.36730	13.20035	49.14277	52.31271	50.73069	17.49746	73.12949
2018-05-05 14:35:00	3590433799317661248	0.00000	12.07355	14.37229	14.27495	15.55684	13.90512	20.98951	42.26492	66.03285	73.67901	67.70389
2018-05-05 14:36:00	8630330696303481610	1.00000	9.49521	13.64537	10.22408	16.59819	7.65130	46.69487	53.74076	21.12787	0.61518	61.87020
2018-05-05 14:37:00	863033069630348842	0.00000	12.99748	16.32189	13.44264	7.72431	9.13369	26.85328	65.02216	35.30534	43.42058	68.58790
2018-05-05 14:38:00	359043379931766072	1.00000	15.23509	9.53033	10.54542	10.33881	16.60669	48.88076	33.81101	16.32351	3.66989	97.14227
2018-05-05 14:39:00	863033069630348339	1.00000	12.45765	8.83193	14.30057	12.71674	11.19225	55.18554	45.52219	41.54138	8.24864	96.74649
2018-05-05 14:40:00	8630330696303481123	1.00000	10.66364	12.40796	9.32430	14.13833	8.69216	52.68470	61.50550	34.20858	11.97761	22.84116
2018-05-05 14:41:00	8630330696303482378	1.00000	12.91207	13.27075	12.63495	15.41130	14.55599	31.40348	69.30305	53.69772	30.40105	30.54548
2018-05-05 14:42:00	3590433799317661065	1.00000	12.12419	10.62823	8.75171	15.72960	11.23909	41.82162	70.67255	69.78233	45.53974	81.23135
2018-05-05 14:43:00	359043379931766155	1.00000	13.46064	10.25333	5.04773	11.62374	17.43984	69.40175	51.50944	63.60572	60.62798	88.46495
2018-05-05 14:44:00	8630330696303481180	0.00000	13.63338	15.09488	14.54073	13.38476	10.94416	67.58911	48.13987	80.49768	41.23671	68.43631
2018-05-05 14:45:00	3590433799317661933	1.00000	17.48998	9.28122	10.24392	12.98430	12.18811	46.70072	61.02197	75.70092	91.38253	38.36329
2018-05-05 14:46:00	8630330696303481669	1.00000	13.37769	10.74505	8.45958	11.99439	13.96834	26.07832	51.47559	63.70731	74.25301	91.51846
2018-05-05 14:47:00	863033069630348065	1.00000	18.70828	10.03373	11.82057	13.31881	15.71164	57.53046	47.84798	61.50437	94.83249	82.34569
2018-05-05 14:48:00	3590433799317661875	1.00000	8.78467	8.10664	11.50141	14.25836	8.26042	49.80141	33.95511	12.57655	81.94869	87.00419
2018-05-05 14:49:00	359043379931766171	1.00000	10.94373	11.84482	7.40884	12.33133	17.03473	56.51606	58.77582	12.25431	30.20878	26.53291
2018-05-05 14:50:00	863033069630348156	0.00000	14.24275	14.90575	14.84455	12.25910	11.93782	32.48998	47.07239	74.80372	93.11529	56.89057
2018-05-05 14:51:00	8630330696303481925	1.00000	18.05654	12.05033	11.18021	14.34145	14.21070	57.59086	74.46143	38.97558	85.52370	89.67303
2018-05-05 14:52:00	359043379931766858	1.00000	10.73304	10.21416	11.57657	13.72552	8.94580	46.50271	38.20054	7.27175	95.42782	52.98074
2018-05-05 14:53:00	863033069630348875	1.00000	10.63208	12.13041	12.65668	6.57340	15.23306	40.38263	59.68539	1.42518	93.61093	16.43817
2018-05-05 14:54:00	359043379931766759	0.00000	14.11668	13.06060	13.48427	15.53266	11.89648	38.02677	43.83023	65.42297	53.45435	54.12574
2018-05-05 14:55:00	863033069630348081	0.00000	14.66269	11.93563	15.07185	14.82082	12.52278	41.24992	66.94834	37.45402	88.56051	80.36963
2018-05-05 14:56:00	863033069630348669	0.00000	14.30303	14.09060	11.77917	7.84332	10.66568	45.77340	41.13567	55.40084	22.55936	43.84181
2018-05-05 14:57:00	8630330696303481701	0.00000	12.16782	14.27335	12.07992	12.82866	8.72711	38.65594	46.07151	23.20613	49.86219	14.70426
2018-05-05 14:58:00	3590433799317661982	1.00000	15.13060	9.12648	6.70360	14.56981	13.48231	85.95201	65.77056	52.73098	50.53453	93.30785
2018-05-05 14:59:00	863033069630348610	1.00000	13.77388	9.71205	11.42671	11.59952	14.85856	52.33999	42.60256	8.86477	5.64819	63.27054
2018-05-05 15:00:00	359043379931766528	0.00000	16.55297	9.32018	12.75808	12.13820	10.45914	52.05503	38.20646	9.08219	31.25078	77.55352
2018-05-05 15:01:00	8630330696303481776	0.00000	14.64482	11.16501	17.76727	11.57874	12.36314	59.20489	58.29122	9.07519	61.13329	89.38000
2018-05-05 15:02:00	359043379931766403	1.00000	11.37671	9.95130	11.44616	13.46883	10.08816	29.55006	52.51159	55.04264	69.47360	73.64203
2018-05-05 15:03:00	8630330696303482451	1.00000	17.39028	15.44602	13.19465	14.60861	12.19325	51.79191	37.93456	82.29913	38.06601	19.50664
2018-05-05 15:04:00	3590433799317662360	0.00000	10.00366	8.59748	12.71296	14.78021	10.38227	39.74399	53.88942	74.87206	53.60473	56.04191
2018-05-05 15:05:00	8630330696303482287	1.00000	14.94400	8.48505	13.15219	9.28420	17.35522	50.81837	66.23782	71.80230	78.10522	26.55906
2018-05-05 15:06:00	863033069630348271	0.00000	13.77605	13.80296	13.00601	15.62201	14.31613	57.14100	41.19768	7.55482	56.35627	93.40340
2018-05-05 15:07:00	863033069630348222	0.00000	14.81460	12.72308	15.47257	13.08542	14.77958	66.00453	69.81779	19.81058	29.03028	13.54108
2018-05-05 15:08:00	3590433799317661909	0.00000	15.15600	14.75085	16.04512	6.83001	10.37973	53.43984	53.95432	92.68938	99.67242	92.69446
2018-05-05 15:09:00	3590433799317662048	1.00000	16.69344	8.50572	3.69938	15.23081	15.68428	50.06610	73.51037	60.63781	53.88763	50.35939
2018-05-05 15:10:00	8630330696303482170	1.00000	12.00262	11.08184	14.03178	14.47857	9.63239	72.68369	73.60143	45.46766	19.07440	22.70092
2018-05-05 15:11:00	359043379931766767	1.00000	14.66490	11.76345	11.66894	9.50866	14.18145	75.43916	78.01535	93.91190	12.83548	4.51752
2018-05-05 15:12:00	3590433799317662451	0.00000	10.30831	15.13027	11.12713	8.86794	9.02558	35.34445	37.46516	41.63341	27.76284	50.04341
2018-05-05 15:13:00	8630330696303481339	1.00000	17.29059	5.06335	8.62972	13.78046	11.84597	30.57257	49.68681	49.39431	20.30188	16.62680
2018-05-05 15:14:00	359043379931766528	1.00000	10.17788	10.05297	10.81786	15.35070	10.25666	38.49422	68.54489	27.60544	29.15900	49.14762
2018-05-05 15:15:00	3590433799317661263	0.00000	14.09893	17.32686	13.50314	10.54649	9.44284	57.21421	72.09358	55.56427	62.69763	51.64330
2018-05-05 15:16:00	3590433799317662105	0.00000	14.07015	13.08235	13.50018	17.70403	12.94172	60.03749	73.95737	52.51369	97.92462	66.12528
2018-05-05 15:17:00	863033069630348958	1.00000	10.87339	8.89174	5.47179	9.63679	15.25236	37.70969	75.27484	77.12120	92.41433	60.80714
2018-05-05 15:18:00	3590433799317662162	0.00000	12.04035	10.63953	16.97381	12.95043	11.10574	52.46099	63.79685	54.61267	80.23961	89.40519
2018-05-05 15:19:00	359043379931766429	0.00000	12.42665	11.12356	11.56599	14.10812	10.41155	55.53556	68.39633	52.64929	88.37417	47.78804
2018-05-05 15:20:00	3590433799317661792	1.00000	14.79302	9.47823	8.36180	10.89421	17.87271	39.44054	47.02692	39.64708	75.55454	87.76173
2018-05-05 15:21:00	359043379931766239	1.00000	9.99087	12.00606	10.14232	16.52420	12.05016	54.91284	45.04036	9.33147	5.83920	82.13713
2018-05-05 15:22:00	359043379931766544	0.00000	17.26884	10.59026	13.65251	8.35643	14.37584	59.63977	43.09364	14.38821	78.46919	52.16892
2018-05-05 15:23:00	863033069630348552	1.00000	10.88466	10.54962	11.04770	14.59978	9.47823	41.42998	48.20634	47.63608	21.76959	91.53736
2018-05-05 15:24:00	863033069630348602	0.00000	13.37534	14.17328	13.19972	9.25039	9.45073	39.16601	78.96807	85.95172	12.27559	68.29758
2018-05-05 15:25:00	8630330696303481651	1.00000	8.66306	11.78770	12.35349	12.99614	8.11773	51.66417	51.38470	60.97489	57.21414	47.43375
2018-05-05 15:26:00	3590433799317661842	1.00000	8.65423	10.87679	12.17657	13.73553	7.85808	65.11104	63.89951	57.16643	9.88956	56.31543
2018-05-05 15:27:00	3590433799317661388	1.00000	11.25893	9.67808	10.41099	8.26162	16.24929	54.67110	41.31138	84.42957	32.31169	93.44801
2018-05-05 15:28:00	359043379931766858	1.00000	14.16902	7.75770	9.63313	9.86536	15.86621	50.19149	48.43455	5.48625	51.34565	77.79572
