ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.system	p.android.externalstorage	p.android.chrome	p.android.settings	p.android.gm	p.inputmethod.latin	p.android.vending	p.process.gapps	p.notifier	p.katana	p.google	p.android.defcontainer	p.simulator	p.android.gms	p.dogalize	p.gms.persistent	p.browser.provider	p.olauncher
2018-05-05 11:48:00	8630330696303481990	1.00000	12.08081	14.94763	15.50885	12.96456	9.22191	15.03745	10.93215	37.43793	0.02271	50.96594	44.47728	23.82596	95.32946	73.25900	38.19429	31.35668	24.32029	55.98135	15.08842	36.45055
2018-05-05 11:49:00	359043379931766882	1.00000	13.43155	11.73750	12.35946	13.90704	9.61141	15.13734	12.69113	58.30598	0.00092	36.66942	61.77858	69.89138	61.94876	96.52210	53.14900	22.28037	73.45831	82.87871	83.82257	46.82423
2018-05-05 11:50:00	359043379931766262	1.00000	10.21917	14.51240	14.32095	16.05608	8.88489	15.55344	14.22951	50.82536	0.01470	48.47537	43.14645	84.64105	9.07392	3.89673	31.17437	20.71805	30.61526	57.64920	48.77393	25.59532
2018-05-05 11:51:00	3590433799317662089	1.00000	9.34756	13.26813	12.48740	14.11162	13.77854	13.91365	12.07734	42.17706	0.00424	27.31674	42.88969	31.46774	42.26389	95.75528	73.21220	91.66804	13.94769	70.76473	89.54685	82.43186
2018-05-05 11:52:00	8630330696303481586	0.00000	13.48136	11.09438	15.96269	15.24040	10.36926	13.98935	14.86040	66.06149	0.00049	46.71443	55.56639	6.02578	25.10721	91.09728	19.09630	20.55516	65.32353	48.56300	28.55372	5.54725
2018-05-05 11:53:00	863033069630348982	0.00000	16.00661	13.46008	15.75300	8.56110	8.88152	18.11527	14.27894	57.24829	0.00514	36.49235	48.81431	98.11904	7.21957	83.49709	98.83760	58.37455	24.01355	11.68746	93.49761	64.83271
2018-05-05 11:54:00	863033069630348933	0.00000	8.96348	10.03026	10.77299	8.27518	12.41544	14.73185	14.84353	61.63850	0.00017	39.12401	38.47887	90.56885	91.67168	96.88063	52.53624	63.54033	38.45096	89.86584	86.74613	52.54927
2018-05-05 11:55:00	8630330696303482493	1.00000	14.77972	12.86453	13.30296	15.25468	9.11161	15.42212	14.19256	65.48730	0.00284	41.82415	60.59932	2.42822	70.15490	26.85031	94.70673	11.30889	26.77744	42.54427	86.59368	54.67621
2018-05-05 11:56:00	8630330696303481073	1.00000	10.01885	5.82525	13.56107	14.93683	15.84501	14.66996	11.19289	18.86563	0.00001	29.85507	58.53403	87.53522	99.96905	69.09634	24.90220	28.77591	51.73662	85.87303	19.39076	9.91476
2018-05-05 11:57:00	3590433799317662063	0.00000	11.25174	14.25184	9.14953	12.49677	8.96127	11.89024	15.37981	57.42462	0.01134	37.34488	38.81508	8.93840	33.73347	8.66227	83.87245	71.07324	44.77543	29.97050	44.45755	13.77677
2018-05-05 11:58:00	863033069630348602	0.00000	16.48128	11.20698	14.26588	9.75400	10.38170	13.75962	15.27217	68.60441	0.00055	55.53832	32.99873	10.57295	77.34287	71.90895	90.44647	26.41107	35.61181	48.65816	1.07672	5.78715
2018-05-05 11:59:00	3590433799317661503	1.00000	8.74653	13.41723	14.54781	14.64106	10.83331	14.70719	15.31233	76.85663	0.00492	42.22215	50.01902	37.28781	8.40823	32.66810	96.13825	4.88761	46.97291	82.48309	18.89299	9.08001
2018-05-05 12:00:00	3590433799317662394	0.00000	10.48939	10.25726	14.16665	19.86290	16.27511	16.39493	7.34347	53.53911	0.00022	27.31203	41.48347	81.34109	42.75345	70.58617	37.86815	75.04734	15.11133	13.98264	19.03306	64.67577
2018-05-05 12:01:00	359043379931766221	0.00000	9.06356	10.47907	10.93807	11.56769	11.21552	13.12614	15.90108	42.23637	0.00027	57.31750	62.41263	87.49268	92.81107	7.65587	96.35674	23.29581	99.87422	7.22319	39.37954	97.40236
2018-05-05 12:02:00	8630330696303481149	0.00000	10.99361	11.41541	8.36319	9.06572	9.94170	12.96375	12.56417	82.17017	0.00068	59.52895	60.59918	68.25825	85.51040	69.74169	14.70191	87.25802	20.10256	97.23679	5.70312	52.39024
2018-05-05 12:03:00	3590433799317661784	0.00000	15.02499	10.55390	14.53307	8.90243	10.51518	11.76102	13.84640	40.45849	0.00029	35.46037	28.15630	14.93012	30.69783	79.67347	36.04621	55.23416	77.45658	6.01539	93.97136	17.40061
2018-05-05 12:04:00	3590433799317661164	0.00000	13.64562	10.88131	14.25685	11.16452	9.18977	16.47367	17.01544	36.91029	0.00040	49.62051	49.40100	24.29383	40.55973	52.69999	17.55742	39.30759	80.16522	72.23592	66.04200	37.89364
2018-05-05 12:05:00	3590433799317662287	0.00000	9.94447	12.07939	13.63608	13.85469	13.81521	13.33951	12.07757	52.72493	0.00129	53.66886	51.64969	39.91396	90.73889	40.51496	71.42575	76.60235	20.91062	20.29732	83.36882	1.70083
2018-05-05 12:06:00	359043379931766890	1.00000	12.01264	13.43233	16.68228	13.60904	9.72053	12.45242	15.03390	59.08307	0.00499	53.36937	48.47845	45.15507	56.84435	6.14898	7.67617	95.73879	4.87896	29.14094	71.94074	56.76808
2018-05-05 12:07:00	863033069630348669	0.00000	9.37955	8.95843	7.85541	9.43158	10.29590	10.07124	14.24838	43.03126	0.00007	56.22187	52.53522	38.08643	23.06225	22.21075	16.21369	77.11890	30.77245	27.16416	83.88095	18.27188
2018-05-05 12:08:00	359043379931766288	0.00000	11.32800	9.04140	9.89579	8.26820	12.26655	12.19507	15.43623	43.06307	0.00007	27.19604	37.62787	69.75166	95.44863	50.08238	43.19162	89.94557	18.17966	55.48273	90.43613	91.24235
2018-05-05 12:09:00	3590433799317661628	1.00000	10.67012	9.62084	14.13621	12.07952	13.03780	14.05524	12.91214	77.94466	0.00013	54.75652	56.31135	92.08513	15.73829	71.00156	92.63034	61.65074	67.72907	71.51392	44.43362	77.79557
2018-05-05 12:10:00	3590433799317661958	1.00000	9.88507	8.17568	11.34753	14.62413	13.61666	14.80840	11.61893	57.26828	0.00004	55.96956	33.43034	15.33169	85.74443	53.98439	8.37718	38.74514	17.58923	85.28627	56.40283	99.95013
2018-05-05 12:11:00	863033069630348867	1.00000	10.09253	12.40727	17.10606	13.03037	9.77006	14.38385	15.15841	60.15726	0.00180	50.63561	77.51798	2.96818	17.32742	57.46979	76.10883	26.29264	94.40749	80.76079	26.14038	28.05457
2018-05-05 12:12:00	359043379931766494	1.00000	6.79832	14.41925	14.61162	19.19848	16.10023	18.25141	4.87810	73.54173	0.01339	22.07057	63.96850	74.66867	17.57876	10.94669	40.93095	8.11633	52.11927	79.49440	85.38924	3.68932
2018-05-05 12:13:00	8630330696303481271	1.00000	12.52915	18.50774	14.33554	16.85878	10.83989	12.75513	12.65090	51.49538	0.79838	24.18754	55.18626	64.24787	27.55914	38.34756	96.14819	63.54936	51.32634	27.25456	42.86802	94.07049
2018-05-05 12:14:00	3590433799317661685	1.00000	9.72094	9.99469	13.21678	13.90590	12.84390	15.74416	10.02726	80.07038	0.00017	54.32213	65.97194	41.22580	51.76726	96.66894	69.97252	63.62903	87.01545	71.83911	30.14019	98.86010
2018-05-05 12:15:00	359043379931766890	1.00000	10.41652	11.50412	14.56686	14.70056	17.37906	15.94949	8.55007	84.37505	0.00073	33.64414	26.93726	95.99830	9.69730	80.90801	97.86549	28.42950	55.89373	32.94987	35.41447	33.82636
2018-05-05 12:16:00	3590433799317661875	1.00000	12.00481	9.06419	14.99656	11.31152	15.72492	12.60884	12.52347	33.60312	0.00007	51.81233	55.68801	69.66556	86.83217	35.81050	25.43273	95.84280	60.36803	88.38041	3.81734	19.99159
2018-05-05 12:17:00	8630330696303481487	1.00000	7.40333	16.08285	14.58351	10.69234	10.24717	16.17831	13.17081	37.69080	0.07065	67.33349	56.06663	76.39366	6.31434	17.15552	54.09033	43.73423	42.41548	21.48314	32.73495	38.58500
2018-05-05 12:18:00	8630330696303482055	1.00000	7.82270	9.50919	11.20010	16.40898	10.93006	16.08996	18.54896	62.54872	0.00011	38.82344	35.80860	52.35691	77.01797	47.57528	61.99703	89.52663	59.85674	49.78776	37.94360	91.45287
2018-05-05 12:19:00	863033069630348990	1.00000	10.04499	9.92836	12.91298	13.82223	14.03069	14.34574	10.92558	62.25259	0.00016	43.61177	48.74627	2.58389	83.61042	55.64151	40.96039	94.09351	38.20613	92.24032	90.32114	89.95186
2018-05-05 12:20:00	3590433799317661909	0.00000	11.24950	8.84877	14.14492	16.52662	14.47215	13.49811	9.72193	50.17237	0.00006	43.45203	81.39480	65.22190	53.87700	32.76929	14.24006	32.10955	86.65151	36.48109	0.48491	57.57625
2018-05-05 12:21:00	8630330696303481875	1.00000	11.20568	10.16217	14.91961	15.28545	13.66240	14.13520	9.83569	73.16689	0.00020	55.53894	49.34713	24.44909	28.17906	12.73679	95.91820	22.88811	3.36007	63.81954	22.91007	26.20392
2018-05-05 12:22:00	3590433799317661693	1.00000	10.36380	14.01665	12.87175	13.87661	11.49781	14.42024	12.29356	46.63453	0.00896	62.63152	48.67395	1.38189	7.56462	86.29238	88.85514	72.64241	9.94064	48.04674	76.78166	55.69498
2018-05-05 12:23:00	8630330696303482329	1.00000	8.76465	11.54283	13.60392	18.12422	12.94354	15.99837	7.96236	35.26683	0.00076	53.65723	25.41684	46.10032	10.08359	11.90423	67.40252	43.66820	32.36440	0.37539	67.16720	64.21853
2018-05-05 12:24:00	863033069630348867	0.00000	10.76682	11.70050	9.92711	10.37054	11.05914	13.51799	15.89293	44.38209	0.00089	49.42043	58.61977	32.37768	71.72205	95.40507	33.52752	93.64342	26.33133	31.43938	28.70494	98.47982
2018-05-05 12:25:00	8630330696303481552	0.00000	10.77002	12.39678	11.06514	10.28457	11.13610	14.17684	16.00934	50.03303	0.00178	45.37262	33.42213	26.20460	95.16933	41.10181	99.78290	28.63974	65.80929	38.12484	41.80412	22.73707
2018-05-05 12:26:00	863033069630348156	1.00000	7.03019	11.08192	13.00653	15.15741	12.82434	16.15699	6.65980	55.94787	0.00049	55.41957	55.97844	22.28574	78.17418	62.44629	77.42973	6.16906	70.08114	74.88019	59.50646	38.74406
2018-05-05 12:27:00	8630330696303481875	1.00000	8.14363	13.72267	13.28428	18.20307	11.21272	14.83848	18.28316	73.64105	0.00667	67.91683	57.28146	76.37312	28.35750	10.04004	70.93095	53.35219	62.04269	23.99343	12.16676	6.75721
2018-05-05 12:28:00	8630330696303481230	1.00000	8.07816	9.73220	11.70241	11.93652	11.51116	14.80682	11.02594	42.34104	0.00013	24.99058	21.51954	81.48710	37.81950	56.56579	68.60560	76.36244	97.01269	30.14803	16.62139	55.45438
2018-05-05 12:29:00	863033069630348404	1.00000	13.84400	15.10059	15.59084	12.14276	6.52258	14.73168	10.00651	63.78178	0.02646	33.61589	38.76090	47.61432	25.00185	85.84850	25.18593	51.25045	90.85846	31.31058	10.22356	44.94533
2018-05-05 12:30:00	8630330696303481347	0.00000	6.60153	11.09580	4.64392	11.57038	10.94978	10.25457	14.59462	54.65776	0.00049	48.85756	49.22720	6.12939	21.74123	24.44021	46.60046	15.93460	6.07369	38.57736	57.72011	28.55687
2018-05-05 12:31:00	3590433799317661693	1.00000	12.11366	11.60982	13.59161	13.41434	15.25072	13.51321	14.60490	41.57876	0.00082	48.23525	48.68402	6.32136	78.95912	21.33224	96.90729	9.01054	58.47061	1.60719	48.80042	8.03906
2018-05-05 12:32:00	8630330696303481859	0.00000	10.73250	12.10833	10.97193	10.52056	9.32358	14.91686	13.18453	64.29940	0.00134	68.41606	22.36418	47.07148	29.36004	47.81220	54.37928	10.80775	7.61795	33.66212	25.83316	10.77353
2018-05-05 12:33:00	8630330696303481636	1.00000	10.53224	12.47330	16.76042	10.96459	6.48274	16.41023	12.52657	57.92238	0.00192	63.54992	45.25137	18.44607	0.97620	45.49446	87.06141	25.87279	64.41176	69.10571	35.74816	60.34402
2018-05-05 12:34:00	3590433799317661925	1.00000	12.30575	18.90569	14.07252	17.19041	9.82580	14.41187	14.59207	71.08805	1.18861	38.74322	46.45635	34.53833	32.05102	56.62007	89.84455	27.50592	77.03288	90.72011	57.15709	54.57061
2018-05-05 12:35:00	3590433799317662006	1.00000	14.29059	10.25160	11.39578	10.27898	11.19939	12.20443	10.32476	68.36112	0.00021	57.85318	41.65413	43.16683	87.26858	38.98579	87.72341	97.19667	39.30807	81.53729	21.73471	41.84231
2018-05-05 12:36:00	8630330696303482204	0.00000	13.01761	11.96479	12.82233	15.91462	7.90659	15.89583	12.00866	48.82379	0.00116	51.22185	32.19139	88.79791	45.75813	91.30903	99.91981	70.18224	8.61734	40.50450	52.34338	90.95542
2018-05-05 12:37:00	3590433799317661388	0.00000	11.64830	13.55734	16.10122	16.29856	9.96484	14.01458	16.08758	59.99295	0.00566	39.20605	83.94261	37.38898	84.52117	5.61157	15.33482	71.49019	61.90314	47.67324	33.21744	47.72314
2018-05-05 12:38:00	8630330696303481222	1.00000	10.29826	3.05458	11.84225	13.20742	14.92544	13.91045	9.33069	51.89524	0.00001	46.41472	42.63151	45.68525	85.87394	77.16982	72.61397	61.62465	12.67881	15.71162	27.11201	30.24674
2018-05-05 12:39:00	359043379931766627	0.00000	10.17488	11.00121	9.30654	12.48295	12.19663	13.82165	15.48133	62.36315	0.00045	47.00370	66.37389	91.96708	75.08057	23.95315	17.57350	12.19091	58.34093	69.55069	79.51896	13.44891
2018-05-05 12:40:00	359043379931766130	1.00000	12.00833	6.03266	15.86204	15.62932	16.99886	14.33476	8.42638	29.80942	0.00001	48.33699	43.14419	50.33925	96.10430	32.81195	46.39272	77.27239	92.12425	23.26888	71.72260	65.86216
2018-05-05 12:41:00	8630330696303481271	1.00000	11.25512	10.67372	13.29296	14.56225	14.74756	14.35703	10.60283	28.04830	0.00032	57.12156	58.81380	57.74286	33.40993	7.23617	14.89862	78.74371	76.17444	52.16622	14.62341	86.85329
2018-05-05 12:42:00	8630330696303482246	1.00000	11.02723	8.42445	16.37516	15.09166	10.77851	14.68870	9.13266	68.44345	0.00004	42.26594	66.83518	11.57787	27.99396	62.68051	53.90174	81.59263	86.49685	88.43580	36.03950	62.92846
2018-05-05 12:43:00	8630330696303482071	1.00000	12.55623	14.75819	15.84984	12.98569	16.19518	12.26375	13.94041	34.44558	0.01879	71.26483	57.32761	75.15707	8.14994	85.76919	98.16629	32.56403	94.62491	13.72439	0.59014	32.66129
2018-05-05 12:44:00	863033069630348180	1.00000	12.41178	15.44198	13.07282	15.39607	11.48241	12.46688	15.50386	55.04693	0.03723	34.02154	46.14712	9.26156	57.15171	82.54136	49.48445	32.31987	71.23876	15.11972	20.96225	98.17798
2018-05-05 12:45:00	863033069630348115	0.00000	12.20603	13.71242	8.23734	12.37870	8.49411	13.32915	13.32636	48.34406	0.00661	45.85392	59.96836	37.88834	17.52445	82.42880	19.92055	97.09106	5.52531	5.78929	14.87939	63.24582
2018-05-05 12:46:00	359043379931766437	1.00000	10.86695	13.70484	14.69883	17.01830	13.38442	12.31180	19.81845	51.46741	0.00656	27.97962	53.45382	63.19052	74.17098	14.39559	32.88654	81.73019	25.41838	40.62131	2.90144	6.19429
2018-05-05 12:47:00	3590433799317661446	1.00000	11.18865	12.03184	16.84343	13.16691	15.56232	14.08298	7.77953	45.17242	0.00124	52.56415	52.86458	11.22399	87.04485	22.72196	62.23015	90.60771	66.06277	23.40203	62.43250	81.52288
2018-05-05 12:48:00	8630330696303481537	1.00000	17.39721	10.90933	14.13847	9.49478	12.40473	10.62881	15.63366	53.92896	0.00041	41.32591	27.40673	13.41436	94.88436	13.96485	74.28225	95.09035	56.87194	73.27422	35.33862	44.32220
2018-05-05 12:49:00	8630330696303481255	1.00000	9.66508	12.07600	14.07514	9.85557	11.31784	15.40240	13.77198	63.97209	0.00130	53.85869	61.22281	55.16072	27.56962	68.87242	60.68866	94.58859	6.00808	25.76496	47.47264	88.81662
2018-05-05 12:50:00	863033069630348982	1.00000	10.29781	10.70510	14.30226	11.12396	13.82668	12.63704	10.44154	52.61365	0.00033	44.00767	42.45336	74.64823	1.73629	56.47714	80.81937	45.46932	29.94900	86.30337	88.40926	8.96622
2018-05-05 12:51:00	3590433799317661297	1.00000	9.32027	15.89111	12.82956	13.57362	12.27617	11.91154	15.34518	54.11063	0.05833	53.03467	45.32036	36.16624	91.95648	88.13788	59.40040	72.85640	6.57446	32.76067	18.52150	60.00925
2018-05-05 12:52:00	359043379931766932	1.00000	10.64299	10.21311	13.99956	17.13543	16.27293	15.43669	9.29433	35.74872	0.00021	44.34623	12.43820	78.38735	87.72309	41.29116	5.33645	65.18502	75.81501	17.68882	3.79794	8.41332
2018-05-05 12:53:00	863033069630348057	0.00000	11.58295	10.40459	10.73547	12.37602	10.75707	15.45787	14.85659	36.40742	0.00025	25.05919	47.25078	12.03058	91.57661	58.09993	9.71434	94.91667	79.41645	28.08407	77.99164	29.75291
2018-05-05 12:54:00	359043379931766536	0.00000	13.20388	9.58507	13.08463	11.87796	11.28019	14.47788	13.80646	34.92872	0.00011	29.23566	66.74157	60.31717	45.22974	5.07440	46.16224	82.54513	54.17607	82.31157	88.81832	73.83780
2018-05-05 12:55:00	863033069630348818	1.00000	11.09856	9.90372	15.00300	15.40949	16.18607	15.30977	10.12723	38.84210	0.00015	40.21596	55.14770	20.26083	14.56087	90.87153	78.61124	3.86263	89.30279	9.37111	60.13966	63.06081
2018-05-05 12:56:00	3590433799317661933	1.00000	9.14440	12.27027	15.90287	14.39298	12.32238	15.38707	8.25790	79.30625	0.00157	50.17729	63.50779	82.70330	55.36034	27.79570	93.98698	24.84310	67.37109	68.79059	27.33158	96.64376
2018-05-05 12:57:00	359043379931766916	1.00000	8.38870	10.97577	11.49514	16.91930	12.75761	15.27374	11.23248	47.42855	0.00044	48.11110	44.70928	27.97328	95.89526	5.88667	32.31089	5.82283	52.72652	53.25403	19.83879	62.79965
2018-05-05 12:58:00	3590433799317661792	1.00000	10.08857	14.18338	13.95691	15.05897	14.22262	10.80500	15.76405	24.19085	0.01058	45.95539	38.00327	52.85243	28.18516	70.99922	68.16891	29.38143	8.03416	8.46526	76.12426	17.25541
2018-05-05 12:59:00	863033069630348404	0.00000	15.97217	10.71508	14.45977	8.04630	12.53382	12.85672	16.39079	57.59221	0.00034	47.05889	37.63656	66.21525	0.00298	82.66231	81.37615	52.90350	53.17850	40.65230	66.08355	33.81951
2018-05-05 13:00:00	8630330696303481412	1.00000	9.06036	5.16711	13.69512	15.51770	13.03518	16.75134	6.29037	34.75473	0.00001	30.32851	73.42911	39.39624	12.61643	54.02596	59.07337	52.57682	6.80739	14.59554	85.44243	78.07736
2018-05-05 13:01:00	863033069630348131	0.00000	12.84379	10.35213	14.29144	10.09005	10.87001	14.88448	12.80219	58.21277	0.00024	47.43580	45.98737	40.40300	30.55031	0.50315	88.00853	46.48237	31.38102	93.53219	88.33694	31.27495
2018-05-05 13:02:00	8630330696303481222	1.00000	14.30492	14.19725	14.73646	15.20480	10.76146	15.63201	10.08922	55.33136	0.01073	64.01243	30.61098	3.66768	91.05878	10.48382	38.95941	85.12410	50.11792	59.75541	19.93807	10.35926
2018-05-05 13:03:00	8630330696303482089	1.00000	7.58517	15.52319	13.22128	15.43249	13.73929	15.60602	8.63508	47.04634	0.04038	35.57271	46.51062	74.71705	12.67060	78.22137	24.86470	40.69562	8.97734	90.36488	34.66346	61.35338
2018-05-05 13:04:00	359043379931766080	0.00000	12.42765	10.76179	14.09652	12.70624	7.38626	16.04151	14.74469	56.20241	0.00035	39.77685	64.96023	87.52377	60.63791	21.05509	30.53317	95.39218	93.80526	21.40122	53.32467	79.11851
2018-05-05 13:05:00	3590433799317662204	1.00000	12.99755	15.49700	14.26168	11.67686	12.93091	10.08920	11.07111	47.40954	0.03933	31.83728	24.76928	69.15260	47.16365	66.44344	42.04521	51.78602	71.62782	64.95055	66.73964	82.45706
2018-05-05 13:06:00	3590433799317662261	0.00000	9.23302	9.37377	9.16762	9.41949	11.83901	10.30997	16.84029	56.01595	0.00010	45.97634	49.10894	52.31219	58.07142	34.15517	47.52728	1.53302	10.66401	33.39526	77.27363	34.96337
2018-05-05 13:07:00	359043379931766346	1.00000	12.23729	8.98374	16.20055	10.84503	14.06691	12.63148	10.92268	49.14969	0.00007	57.63850	45.16912	85.69428	40.05828	40.85064	56.51777	65.88352	72.75977	53.58696	14.04642	55.57318
2018-05-05 13:08:00	3590433799317661529	0.00000	11.22936	11.14772	12.27114	12.20808	9.94916	16.07284	13.09540	77.46506	0.00051	56.93870	37.09474	68.70732	30.18752	69.18290	96.36997	7.78920	35.43221	7.38819	75.85711	38.73010
2018-05-05 13:09:00	8630330696303481545	0.00000	10.24710	9.25886	12.42621	13.22701	10.64823	14.12276	14.63438	28.22022	0.00008	51.60427	46.39868	99.76904	13.52966	93.36089	52.99822	18.08287	35.33535	83.06565	79.72863	20.93458
2018-05-05 13:10:00	863033069630348016	1.00000	9.91876	12.29555	16.50977	14.66993	9.09120	14.23311	16.58583	56.80998	0.00161	49.83516	47.74735	86.78915	23.25518	69.04378	49.95758	20.77383	7.56939	77.28689	63.61619	70.63441
2018-05-05 13:11:00	3590433799317661537	1.00000	12.80200	8.59174	15.08965	14.59838	13.37273	13.95255	12.24501	40.97455	0.00005	55.07992	65.92222	58.08259	71.50567	94.49570	6.15012	64.32555	16.18558	69.98022	9.50635	26.38957
2018-05-05 13:12:00	359043379931766627	1.00000	8.36142	13.72529	11.10924	17.18283	12.91669	14.15509	16.51660	48.18563	0.00669	44.12336	51.20809	32.32092	26.28217	19.04387	78.52185	20.20175	82.36522	68.12211	28.18260	90.16313
2018-05-05 13:13:00	359043379931766775	1.00000	9.28619	12.51810	12.40930	16.89884	15.45043	15.49547	9.60250	54.54306	0.00200	53.97176	39.31564	50.97011	79.19770	55.86674	2.33794	96.55915	66.31201	59.82165	37.47303	58.35049
2018-05-05 13:14:00	3590433799317662220	1.00000	10.20201	11.53130	9.77014	15.46197	9.50456	16.07066	15.53851	60.40268	0.00075	42.96657	28.49241	42.31965	43.81078	14.35190	90.12090	46.59652	33.33166	99.78897	76.02937	60.29952
2018-05-05 13:15:00	863033069630348933	0.00000	15.71451	10.12999	11.86159	11.40904	11.60819	12.89608	11.02314	60.37669	0.00020	35.33380	26.42465	51.47698	61.54116	24.00881	47.07541	66.52393	2.66236	26.40194	36.67140	58.93721
2018-05-05 13:16:00	359043379931766486	1.00000	10.34994	7.86094	15.03183	13.68652	14.77651	14.44871	9.50387	50.18557	0.00002	40.91395	50.24282	29.46806	9.63600	26.84388	6.42931	50.30244	52.99019	90.95235	65.72191	62.29823
2018-05-05 13:17:00	863033069630348552	1.00000	10.59566	14.19018	13.88173	12.43783	7.87257	15.87603	12.66158	82.51638	0.01066	47.46141	21.58780	69.35414	42.73380	53.13266	41.47283	58.57454	43.94832	50.97939	44.18558	9.10932
2018-05-05 13:18:00	863033069630348503	0.00000	12.80918	8.47978	14.52175	10.72742	14.14098	10.68398	15.16899	53.50595	0.00004	41.13316	48.21104	5.83838	54.45822	98.37681	13.78884	89.29239	62.70706	45.87525	7.95258	37.51932
