,mwra
48077,1.0
19712,1.0
8021,1.0
4921,0.0
37205,1.0
36319,1.0
34430,0.0
38536,1.0
16307,1.0
991,0.0
39398,0.0
9698,0.0
2129,1.0
16918,0.0
5535,0.0
41016,1.0
42824,1.0
10091,1.0
46653,1.0
40690,1.0
21749,1.0
21712,1.0
5637,0.0
32411,1.0
46799,1.0
8013,0.0
47252,0.0
44751,1.0
5667,1.0
16781,1.0
13591,1.0
25814,0.0
33109,0.0
42768,0.0
1337,0.0
31769,1.0
21958,0.0
30280,0.0
17690,1.0
19792,0.0
16620,1.0
37113,1.0
43474,0.0
36088,1.0
30361,1.0
4021,1.0
951,0.0
1446,1.0
12441,1.0
28165,1.0
33428,0.0
4306,1.0
2180,1.0
28097,0.0
27741,1.0
7249,1.0
7250,1.0
27970,0.0
8398,0.0
4955,0.0
38632,0.0
44657,1.0
16468,0.0
14165,0.0
779,0.0
14614,0.0
39109,0.0
37263,1.0
10653,1.0
43981,0.0
17497,1.0
14554,0.0
33376,1.0
8475,0.0
12659,1.0
14013,0.0
16890,0.0
36882,1.0
47108,0.0
29160,1.0
10173,1.0
17003,0.0
7793,1.0
977,0.0
15757,1.0
34310,1.0
12525,0.0
43454,0.0
24454,1.0
25129,1.0
30385,1.0
21525,0.0
24572,1.0
26538,0.0
36745,1.0
42629,0.0
9591,1.0
15190,1.0
48349,0.0
37812,0.0
34570,1.0
38696,0.0
38612,0.0
36271,1.0
47307,1.0
40014,1.0
25740,1.0
33046,0.0
31149,0.0
17832,0.0
3761,1.0
11451,1.0
14913,1.0
30032,1.0
2363,1.0
27864,1.0
33814,1.0
17624,1.0
48179,0.0
35331,0.0
48052,1.0
30695,0.0
6025,0.0
13151,1.0
37345,0.0
16963,0.0
36097,1.0
33611,0.0
37242,0.0
19961,0.0
38053,1.0
33620,0.0
10668,1.0
7578,0.0
40141,1.0
29246,1.0
9169,0.0
44287,0.0
42936,1.0
11543,0.0
13577,0.0
21284,1.0
45411,0.0
40666,1.0
27162,1.0
28403,0.0
27732,0.0
4399,1.0
47575,0.0
19429,0.0
15458,1.0
35748,0.0
11658,0.0
13651,1.0
39898,1.0
43540,1.0
2398,1.0
12064,0.0
28063,0.0
31602,1.0
39981,0.0
36708,1.0
16323,1.0
29002,0.0
927,1.0
15132,1.0
8327,0.0
22600,0.0
43862,0.0
43022,1.0
47416,0.0
45125,1.0
15959,1.0
0,0.0
4196,0.0
13398,1.0
16572,1.0
25828,0.0
46952,1.0
29834,0.0
13745,0.0
38508,0.0
29156,0.0
44003,0.0
9902,0.0
47452,0.0
26594,0.0
26789,1.0
46480,1.0
11056,0.0
42471,0.0
25668,0.0
30724,0.0
25639,1.0
41670,1.0
21523,0.0
3834,1.0
42242,1.0
24924,0.0
4528,1.0
23083,1.0
40543,1.0
4092,1.0
408,1.0
42709,0.0
15727,1.0
39640,1.0
8585,1.0
3226,0.0
9059,1.0
15614,1.0
6481,0.0
45608,0.0
42636,1.0
38716,0.0
4768,1.0
15381,1.0
27367,0.0
8841,1.0
40110,0.0
26629,1.0
20755,1.0
30079,1.0
10135,1.0
43149,1.0
24620,1.0
23410,1.0
18606,1.0
32163,1.0
36146,1.0
12608,1.0
34626,1.0
19349,1.0
32257,1.0
11286,0.0
16430,1.0
40823,0.0
42102,1.0
825,0.0
12143,1.0
29615,1.0
38664,1.0
26857,0.0
26507,0.0
30534,0.0
11893,0.0
33232,1.0
37482,1.0
31675,1.0
47453,0.0
37917,1.0
7419,1.0
22498,0.0
22548,0.0
10874,0.0
46268,0.0
19711,1.0
16094,1.0
35380,1.0
4890,0.0
35719,0.0
5640,1.0
6069,0.0
28508,1.0
39137,1.0
11997,0.0
9682,1.0
20464,0.0
28844,1.0
25308,0.0
13293,1.0
33259,1.0
13505,1.0
43491,0.0
16425,0.0
36214,1.0
32059,0.0
40751,1.0
28221,0.0
45568,0.0
5523,1.0
21047,0.0
25466,0.0
5638,0.0
21701,0.0
43399,0.0
11958,0.0
35277,1.0
29145,1.0
17362,0.0
8590,0.0
27031,0.0
10571,0.0
46545,1.0
13504,1.0
25884,1.0
23846,1.0
5179,1.0
344,1.0
12642,1.0
15219,0.0
28008,1.0
43478,0.0
29608,1.0
43214,1.0
34141,0.0
16580,1.0
29552,0.0
17692,1.0
28104,0.0
30138,0.0
28188,1.0
29572,0.0
8082,1.0
34907,1.0
28364,1.0
36522,0.0
43245,1.0
42439,1.0
28604,1.0
18248,1.0
9844,0.0
1024,1.0
36977,0.0
33061,1.0
2647,1.0
20273,0.0
31690,1.0
23059,1.0
3605,0.0
20937,0.0
23231,1.0
35549,0.0
15277,1.0
38950,0.0
16898,0.0
27324,1.0
27141,1.0
32381,1.0
1092,0.0
28257,0.0
21775,1.0
17141,1.0
38745,0.0
5085,0.0
1972,1.0
14935,1.0
32552,0.0
2756,1.0
46303,1.0
11981,1.0
7309,0.0
38375,1.0
34166,1.0
8889,1.0
9320,1.0
40023,1.0
9702,0.0
26032,1.0
5863,0.0
23746,1.0
16063,0.0
15444,0.0
28235,1.0
6670,1.0
47199,0.0
28471,0.0
12854,1.0
1588,1.0
12739,0.0
39610,0.0
22752,1.0
20475,0.0
4046,0.0
44341,0.0
26257,1.0
39054,1.0
30456,0.0
25285,1.0
34194,1.0
29383,1.0
19533,0.0
29385,1.0
42957,0.0
32588,1.0
27493,0.0
10005,0.0
38776,1.0
4269,1.0
30629,0.0
12340,0.0
35216,0.0
25087,0.0
26378,1.0
14104,1.0
1434,1.0
27024,1.0
35574,1.0
4404,1.0
47745,0.0
10226,1.0
22138,1.0
36207,1.0
18995,1.0
40514,1.0
3483,1.0
14791,0.0
40393,0.0
35704,1.0
8377,1.0
22513,0.0
13373,0.0
9766,1.0
35769,0.0
23214,1.0
39514,0.0
47033,1.0
38017,1.0
27227,0.0
22814,1.0
12845,1.0
32738,0.0
38229,1.0
14803,0.0
30524,1.0
17456,1.0
23712,1.0
37172,1.0
43651,0.0
8613,1.0
26368,1.0
13529,0.0
38615,0.0
43604,1.0
25889,0.0
7701,1.0
11418,0.0
46200,1.0
2709,0.0
27131,1.0
33796,1.0
33728,1.0
34876,0.0
8290,1.0
44276,0.0
47114,1.0
47642,0.0
16922,1.0
27589,1.0
34901,0.0
29206,1.0
37914,0.0
12384,0.0
40862,1.0
31725,1.0
45175,0.0
12988,1.0
44015,1.0
34446,0.0
11627,1.0
8552,1.0
35108,1.0
38252,1.0
47966,1.0
10013,0.0
15612,1.0
36454,0.0
3124,1.0
43030,1.0
39580,1.0
39742,1.0
26103,1.0
8886,1.0
14532,1.0
41967,1.0
18885,0.0
37745,1.0
1321,0.0
40471,0.0
47269,1.0
31039,1.0
12637,0.0
14473,1.0
15697,0.0
19104,1.0
20355,0.0
30570,1.0
16266,0.0
32057,0.0
6723,0.0
42376,0.0
17487,1.0
11237,1.0
40693,1.0
44858,1.0
6480,0.0
28124,0.0
14014,0.0
30686,1.0
7383,0.0
28065,0.0
18967,1.0
32707,0.0
34544,1.0
3938,1.0
16355,0.0
44782,0.0
3252,0.0
16344,1.0
16900,0.0
1510,0.0
38986,1.0
12050,0.0
32248,0.0
7335,0.0
28096,0.0
31210,1.0
41150,1.0
6137,1.0
6933,1.0
32690,1.0
4189,1.0
27908,1.0
29941,1.0
3525,0.0
14651,1.0
23315,0.0
18291,1.0
25987,1.0
41460,0.0
45448,1.0
33721,1.0
38516,1.0
47455,0.0
34873,0.0
40375,0.0
26881,0.0
33624,1.0
41374,0.0
31863,1.0
6289,0.0
4339,0.0
3826,0.0
2883,1.0
23539,1.0
8608,1.0
31229,1.0
45129,1.0
2222,1.0
7940,0.0
21333,1.0
7980,0.0
28017,1.0
4058,1.0
5220,1.0
32706,0.0
42319,1.0
23041,1.0
11011,1.0
24753,0.0
20971,1.0
6315,1.0
4045,0.0
8829,1.0
28340,1.0
28627,1.0
9681,1.0
26920,1.0
37542,1.0
41518,0.0
48045,1.0
15731,1.0
39803,1.0
8986,1.0
3004,1.0
46964,0.0
7730,1.0
22621,0.0
14597,0.0
11102,1.0
12098,1.0
29942,1.0
6698,0.0
46154,0.0
31272,1.0
35223,1.0
32078,1.0
22224,1.0
36986,1.0
32246,1.0
30790,1.0
30208,1.0
1723,1.0
3589,1.0
28093,1.0
22041,1.0
31733,0.0
32572,1.0
33355,0.0
31006,1.0
18398,1.0
44151,1.0
25273,1.0
17599,0.0
45401,0.0
3623,1.0
27143,1.0
7537,1.0
22989,0.0
11674,0.0
20623,1.0
24157,1.0
6555,1.0
11854,1.0
18159,1.0
30704,0.0
35184,0.0
7849,1.0
29606,1.0
39181,1.0
43436,1.0
2109,1.0
2054,0.0
44584,1.0
24636,0.0
16476,1.0
44488,0.0
36396,1.0
12421,1.0
31209,1.0
19022,1.0
13852,1.0
37856,1.0
31120,0.0
26757,0.0
2683,1.0
38099,1.0
22328,0.0
2281,1.0
33644,0.0
9841,1.0
43961,0.0
37884,1.0
16297,1.0
11420,0.0
9851,1.0
4003,1.0
31125,0.0
31132,0.0
15165,1.0
43110,1.0
24906,0.0
38226,1.0
20713,1.0
24388,0.0
11647,1.0
34316,1.0
30,1.0
28279,1.0
10955,0.0
44110,0.0
12045,1.0
11616,0.0
42014,0.0
19075,0.0
42064,0.0
22730,0.0
6911,0.0
45569,0.0
17759,1.0
46090,0.0
3957,1.0
36420,1.0
11979,1.0
21239,1.0
24372,1.0
11770,0.0
9044,1.0
4436,1.0
23715,1.0
19473,0.0
41999,1.0
2592,0.0
18983,0.0
35353,0.0
3950,0.0
25617,0.0
42518,0.0
23773,1.0
6874,0.0
39329,1.0
2275,0.0
1882,1.0
37714,1.0
11648,1.0
8363,0.0
10812,1.0
34061,1.0
7998,1.0
45398,0.0
13240,1.0
25586,1.0
29497,0.0
24302,0.0
46441,0.0
33911,1.0
36225,1.0
18370,1.0
12727,0.0
1009,0.0
9390,0.0
13461,0.0
35194,1.0
38238,1.0
31710,0.0
20374,1.0
28891,0.0
39077,1.0
39045,1.0
2266,1.0
34222,0.0
5777,1.0
11288,0.0
11968,0.0
6048,1.0
9285,1.0
1350,1.0
25684,0.0
34977,0.0
19354,0.0
33794,1.0
28092,1.0
37363,1.0
3474,1.0
2312,0.0
47255,0.0
44082,1.0
37785,0.0
29068,0.0
18175,0.0
45669,0.0
649,0.0
23520,0.0
38436,0.0
44386,0.0
8966,1.0
32198,0.0
23744,0.0
18339,1.0
8240,1.0
48327,1.0
34638,0.0
28135,1.0
23638,1.0
43170,1.0
37929,0.0
22664,0.0
38682,1.0
38689,0.0
33713,0.0
37428,1.0
31526,0.0
23497,0.0
40706,0.0
38969,1.0
43498,1.0
764,1.0
9129,0.0
3847,0.0
26845,1.0
42481,0.0
25930,0.0
38182,1.0
5873,1.0
14124,0.0
9948,1.0
48252,1.0
41759,0.0
31048,1.0
24066,0.0
44891,1.0
13558,0.0
19327,1.0
8925,0.0
14125,1.0
4443,1.0
24597,1.0
20744,1.0
26233,1.0
22892,1.0
16466,0.0
35116,0.0
37470,0.0
165,0.0
35979,0.0
35363,0.0
34616,0.0
24141,1.0
19295,0.0
22917,0.0
17309,1.0
34829,1.0
12570,1.0
15215,0.0
12471,1.0
39107,0.0
20356,0.0
20391,0.0
46516,0.0
18221,1.0
41391,1.0
24554,1.0
39322,1.0
43282,0.0
47900,1.0
18270,0.0
11786,0.0
16162,1.0
39908,0.0
39988,1.0
6459,1.0
4445,0.0
38735,0.0
8116,0.0
13287,0.0
32364,1.0
11376,1.0
31166,1.0
36143,1.0
30970,1.0
403,0.0
43734,0.0
29720,1.0
17704,0.0
11404,0.0
42637,1.0
44596,1.0
2619,0.0
9448,1.0
8403,1.0
32010,1.0
48371,1.0
32569,1.0
21714,1.0
33264,1.0
25970,0.0
41953,0.0
42029,0.0
33068,1.0
36471,1.0
16077,1.0
25885,1.0
28032,1.0
40672,0.0
35018,1.0
1632,1.0
37888,0.0
37993,0.0
28985,1.0
42264,1.0
13576,0.0
18521,0.0
8277,0.0
48007,1.0
35252,1.0
7301,0.0
42406,1.0
41015,1.0
31983,1.0
28143,0.0
32388,1.0
3067,0.0
41383,0.0
27325,1.0
45862,0.0
10063,1.0
34909,1.0
12508,1.0
25678,1.0
46822,1.0
26237,1.0
17196,0.0
9469,1.0
28517,1.0
33951,1.0
25320,1.0
47087,1.0
25383,1.0
2373,1.0
43172,1.0
18739,1.0
43218,1.0
11393,1.0
40651,0.0
32816,0.0
1065,1.0
28286,1.0
14922,1.0
46166,1.0
376,0.0
14584,0.0
38801,1.0
38542,1.0
9051,1.0
16072,1.0
17436,0.0
15129,1.0
35275,1.0
33246,1.0
11472,0.0
38427,0.0
1298,1.0
37666,1.0
21068,1.0
30073,0.0
31309,0.0
15551,0.0
12522,1.0
2126,0.0
14279,1.0
14131,1.0
19261,0.0
23335,1.0
22136,0.0
33381,1.0
44560,0.0
21063,0.0
5971,0.0
19608,1.0
6620,1.0
43134,1.0
16051,1.0
12599,0.0
9577,0.0
3955,1.0
12929,0.0
24927,0.0
41135,0.0
418,1.0
33462,1.0
14163,1.0
28139,1.0
43970,1.0
10545,1.0
1260,1.0
33931,1.0
12949,1.0
11514,1.0
8868,1.0
42542,0.0
7118,0.0
20770,1.0
46258,0.0
1383,0.0
46836,0.0
20747,1.0
28366,1.0
25969,0.0
9296,0.0
12461,1.0
12495,1.0
44625,1.0
2518,1.0
9015,1.0
46918,1.0
22458,0.0
20338,0.0
46150,0.0
20850,0.0
12571,1.0
34543,1.0
46139,1.0
19827,1.0
20813,1.0
24993,0.0
1991,0.0
41997,0.0
9781,0.0
43788,1.0
942,1.0
33707,1.0
10071,0.0
39527,1.0
14486,1.0
5133,1.0
31122,0.0
47555,1.0
48388,1.0
38876,1.0
20481,0.0
46305,1.0
8421,1.0
32965,0.0
19221,1.0
3842,1.0
4372,1.0
16356,1.0
28360,1.0
39973,1.0
20038,0.0
46194,0.0
11974,0.0
18709,1.0
17047,0.0
26262,1.0
626,1.0
35493,1.0
36391,1.0
42055,1.0
27942,0.0
2615,1.0
23838,0.0
19478,1.0
3100,0.0
33256,1.0
1959,1.0
44520,0.0
4908,1.0
37768,0.0
44977,1.0
34339,1.0
25377,0.0
24631,0.0
44422,0.0
30236,0.0
45588,0.0
30294,1.0
13148,0.0
952,0.0
44765,1.0
35313,1.0
21503,1.0
13590,1.0
21867,1.0
36022,1.0
13474,0.0
36879,1.0
14036,0.0
34254,1.0
28191,1.0
30760,0.0
17823,0.0
43231,1.0
34,1.0
44664,0.0
23748,1.0
32137,1.0
44574,1.0
28062,0.0
42787,1.0
14658,1.0
26961,1.0
4169,1.0
17149,0.0
46239,1.0
48089,0.0
42654,0.0
35686,1.0
10111,1.0
12025,1.0
3023,1.0
387,0.0
15142,0.0
31594,0.0
5436,1.0
43877,1.0
32472,0.0
3735,1.0
11925,1.0
7109,0.0
26286,1.0
378,0.0
42497,1.0
37928,0.0
39488,0.0
20302,0.0
47356,0.0
21156,0.0
1793,1.0
14446,0.0
43387,0.0
46130,1.0
30950,1.0
36756,0.0
21018,1.0
6426,1.0
39533,0.0
14222,1.0
4060,1.0
24053,1.0
48100,1.0
8352,1.0
27451,1.0
43629,1.0
39775,0.0
31951,0.0
17703,0.0
27950,1.0
45207,1.0
18338,1.0
44112,0.0
31617,0.0
20996,1.0
48290,1.0
35337,1.0
39291,0.0
31448,0.0
28010,0.0
12036,1.0
27435,0.0
7569,0.0
45384,1.0
36028,1.0
22111,0.0
43892,0.0
22653,0.0
36894,1.0
3296,0.0
20416,1.0
4405,1.0
780,0.0
38217,0.0
41628,1.0
44878,1.0
8135,1.0
40159,1.0
20868,1.0
38206,1.0
1856,1.0
40491,1.0
2588,1.0
40908,1.0
10838,0.0
15387,0.0
30387,0.0
8561,1.0
21342,1.0
46605,1.0
6601,1.0
7571,0.0
43530,0.0
9370,0.0
9164,0.0
11841,0.0
46481,1.0
36418,1.0
36140,1.0
9937,1.0
21671,1.0
37816,0.0
20964,0.0
16235,0.0
30333,1.0
23445,1.0
13787,1.0
35859,1.0
9188,0.0
41256,1.0
45386,1.0
12520,1.0
25374,1.0
5384,1.0
12066,0.0
5632,1.0
25837,0.0
46121,1.0
27339,0.0
47627,1.0
35939,1.0
15631,1.0
30380,1.0
697,1.0
29143,1.0
32748,1.0
18274,0.0
22701,1.0
26919,1.0
1288,0.0
7078,1.0
39357,1.0
47920,1.0
43918,1.0
45032,0.0
46089,0.0
3128,1.0
24011,1.0
2896,0.0
9000,0.0
37440,0.0
28331,0.0
4341,1.0
26152,1.0
26753,1.0
9918,0.0
43691,1.0
7123,0.0
8022,0.0
34477,1.0
12649,1.0
47054,0.0
12890,0.0
32776,1.0
13726,1.0
15639,1.0
29117,0.0
43928,0.0
22955,1.0
42373,0.0
21721,1.0
44177,1.0
46690,0.0
26959,1.0
27947,1.0
34463,1.0
9640,1.0
7760,1.0
39176,1.0
30512,1.0
12768,0.0
31046,1.0
712,1.0
40952,1.0
16454,1.0
44837,1.0
38428,0.0
28040,1.0
6492,1.0
7469,1.0
27419,0.0
38092,1.0
28987,0.0
17486,1.0
43865,1.0
24786,1.0
26268,0.0
13738,1.0
36115,1.0
24266,0.0
34691,1.0
11899,1.0
35254,1.0
27317,1.0
36114,1.0
42955,0.0
19386,1.0
19591,0.0
33438,1.0
2894,0.0
31977,0.0
28691,0.0
15217,0.0
31995,0.0
27927,0.0
36470,1.0
6528,0.0
8923,0.0
43193,0.0
41409,1.0
37142,0.0
10371,1.0
23622,0.0
1204,1.0
6379,0.0
29982,0.0
27078,1.0
16764,1.0
5467,0.0
4322,1.0
3820,1.0
3614,1.0
31754,0.0
21915,1.0
34113,0.0
36058,1.0
9838,1.0
47187,1.0
36956,1.0
3357,1.0
18605,1.0
22894,1.0
41009,0.0
16115,1.0
45318,1.0
36008,0.0
8170,1.0
8687,0.0
17841,1.0
3660,0.0
21768,0.0
6225,0.0
2510,0.0
5916,0.0
36249,1.0
38532,1.0
5490,0.0
17089,0.0
27361,0.0
48112,1.0
35047,0.0
15022,1.0
46993,1.0
20240,1.0
39400,0.0
23819,0.0
14585,0.0
19367,1.0
20525,0.0
15557,0.0
11783,0.0
9905,1.0
36442,1.0
41292,0.0
43180,0.0
47460,0.0
33424,0.0
5026,1.0
8970,1.0
30230,1.0
33771,0.0
19408,1.0
23835,0.0
26435,1.0
8049,1.0
24488,1.0
40849,0.0
34944,0.0
20277,1.0
21121,1.0
17786,1.0
18465,1.0
5371,0.0
15075,1.0
7775,0.0
10732,0.0
6388,0.0
22283,1.0
20876,1.0
43937,0.0
7602,1.0
11105,0.0
9576,0.0
17345,1.0
43356,1.0
15294,1.0
38613,0.0
29239,0.0
47185,1.0
47712,1.0
17446,1.0
12075,0.0
10497,0.0
31597,0.0
10542,1.0
41033,1.0
3155,0.0
2086,1.0
47655,0.0
23961,1.0
17049,0.0
35200,0.0
14495,0.0
9339,0.0
31168,1.0
13991,1.0
20856,0.0
28405,1.0
5559,0.0
29736,1.0
46340,0.0
1500,0.0
12299,1.0
23998,1.0
31520,1.0
38818,0.0
36153,0.0
29792,1.0
27039,1.0
47827,1.0
30148,1.0
5780,0.0
1758,1.0
27395,0.0
10946,1.0
8795,1.0
22541,1.0
16563,0.0
32549,1.0
27925,0.0
3481,1.0
3703,1.0
31893,1.0
20453,0.0
833,1.0
21206,1.0
1575,0.0
16750,1.0
36862,0.0
468,0.0
34134,1.0
43489,0.0
28507,1.0
5341,1.0
34195,1.0
35658,1.0
22584,1.0
43682,0.0
18778,1.0
24610,1.0
23201,1.0
6175,1.0
27458,0.0
3585,1.0
9419,1.0
12507,1.0
39484,0.0
31962,0.0
47076,1.0
9771,0.0
40909,1.0
48363,0.0
13849,1.0
7577,0.0
40571,1.0
12513,1.0
46677,1.0
32147,0.0
42750,1.0
22348,0.0
1181,1.0
6863,0.0
39205,1.0
8111,1.0
4428,0.0
1433,1.0
33862,1.0
45109,1.0
43457,0.0
18109,0.0
12484,1.0
3109,1.0
47484,0.0
11917,0.0
2879,1.0
10896,1.0
2750,1.0
30727,1.0
19223,1.0
45866,0.0
34475,1.0
42257,1.0
11635,1.0
1197,1.0
38352,0.0
36261,1.0
41672,0.0
44557,1.0
33281,1.0
47759,0.0
28306,1.0
17455,1.0
4699,1.0
16797,1.0
11578,0.0
42684,1.0
21273,1.0
44512,1.0
7326,0.0
8483,0.0
20137,1.0
30339,0.0
34564,0.0
1182,1.0
21594,1.0
15024,1.0
31874,1.0
45279,1.0
45057,1.0
29428,1.0
2142,1.0
11052,0.0
7215,1.0
963,1.0
37918,1.0
25916,0.0
41366,0.0
2847,1.0
1147,1.0
35753,0.0
14217,0.0
20418,1.0
23285,0.0
29662,1.0
30576,1.0
18603,1.0
13384,1.0
1251,1.0
10968,0.0
5281,1.0
35439,0.0
21981,1.0
21324,1.0
32107,0.0
18362,0.0
35708,1.0
43920,0.0
31683,0.0
3480,1.0
24115,1.0
38177,0.0
46088,0.0
13694,1.0
28802,1.0
25697,1.0
38016,1.0
45589,0.0
30711,1.0
2854,0.0
23855,0.0
36333,0.0
19788,1.0
18149,1.0
47564,1.0
30829,0.0
46006,0.0
24169,1.0
28616,0.0
8087,1.0
8729,1.0
3451,1.0
2628,1.0
42472,0.0
14828,0.0
19474,1.0
28335,1.0
12510,1.0
5222,1.0
23242,0.0
10245,1.0
13143,0.0
7272,0.0
39694,1.0
45310,1.0
6995,1.0
21898,1.0
39735,1.0
2617,1.0
23992,0.0
24458,1.0
23307,1.0
37817,0.0
16828,0.0
34883,0.0
39911,0.0
40602,1.0
32468,1.0
28567,1.0
40073,0.0
47742,0.0
11474,0.0
26085,0.0
9116,1.0
46851,0.0
14091,0.0
12760,1.0
17714,0.0
30656,0.0
13008,1.0
34656,0.0
42180,0.0
31986,1.0
45251,1.0
27859,1.0
13270,1.0
7840,0.0
14454,0.0
8586,1.0
2071,1.0
24676,0.0
30437,0.0
9358,1.0
2034,0.0
264,0.0
22306,0.0
7511,0.0
12654,0.0
38812,1.0
8725,1.0
41336,0.0
9029,0.0
47367,0.0
26927,0.0
41354,1.0
30042,1.0
741,1.0
25962,0.0
40554,0.0
15712,1.0
18838,0.0
19592,1.0
48035,1.0
7105,0.0
15603,0.0
32590,1.0
14359,1.0
39982,0.0
25863,1.0
8482,0.0
36682,1.0
11245,1.0
44740,1.0
38633,0.0
39458,0.0
6860,0.0
10718,1.0
16511,1.0
7119,0.0
4483,0.0
38667,0.0
24635,0.0
7117,0.0
6216,0.0
24711,1.0
44784,0.0
32280,0.0
35736,1.0
47022,0.0
18110,0.0
46066,0.0
29028,1.0
15884,1.0
44648,1.0
8560,1.0
11677,0.0
47102,1.0
14447,0.0
42846,0.0
46390,0.0
26828,0.0
27677,1.0
20489,1.0
6053,0.0
5890,0.0
30052,1.0
6746,0.0
17663,0.0
25237,1.0
27404,1.0
23678,1.0
24396,1.0
18399,1.0
4335,1.0
31228,1.0
762,1.0
28790,1.0
10200,1.0
13831,0.0
12899,0.0
33805,1.0
36049,0.0
22062,0.0
6768,0.0
31772,0.0
4634,1.0
19737,1.0
34941,0.0
7438,1.0
6879,0.0
36967,1.0
10984,1.0
16921,1.0
12784,0.0
23378,1.0
17239,0.0
24571,1.0
23257,0.0
37017,0.0
43019,1.0
44750,1.0
17095,0.0
4010,0.0
46109,1.0
46098,0.0
29053,1.0
46231,1.0
34257,1.0
13938,1.0
15553,0.0
25055,1.0
28589,1.0
6596,0.0
47421,0.0
37787,0.0
4330,1.0
42707,1.0
12307,1.0
30256,1.0
42378,0.0
33267,1.0
989,0.0
28989,0.0
43958,1.0
29185,1.0
40625,1.0
45755,0.0
46012,1.0
21664,1.0
181,1.0
32390,1.0
16680,1.0
31547,0.0
12220,0.0
41921,1.0
7895,0.0
20174,1.0
1463,0.0
31503,0.0
45116,0.0
34103,1.0
21228,0.0
20090,0.0
19620,0.0
5140,1.0
30076,1.0
9739,0.0
34602,0.0
43941,1.0
6896,1.0
41578,1.0
31726,0.0
5642,0.0
35711,1.0
29326,1.0
42735,0.0
20398,1.0
47731,0.0
4480,0.0
40684,1.0
6264,1.0
28735,1.0
41146,0.0
7594,0.0
19016,1.0
32547,0.0
43391,1.0
11343,1.0
5298,1.0
15242,0.0
6725,0.0
15601,0.0
44471,0.0
15632,1.0
28136,1.0
43802,1.0
32797,0.0
31882,1.0
11670,0.0
21886,0.0
19482,1.0
134,1.0
8132,0.0
35729,1.0
25310,0.0
9936,1.0
42035,0.0
4227,1.0
23330,0.0
42835,0.0
22775,0.0
3406,1.0
35784,0.0
5557,0.0
24780,0.0
9592,1.0
40038,0.0
41076,0.0
6597,0.0
12249,1.0
32131,1.0
9238,0.0
4430,0.0
27170,0.0
11370,1.0
3165,0.0
19217,0.0
29917,1.0
25925,0.0
37160,0.0
46729,0.0
28339,1.0
27177,0.0
2836,0.0
21696,1.0
46339,1.0
7514,1.0
33659,1.0
26168,0.0
37474,1.0
12097,1.0
5824,1.0
9287,0.0
26921,1.0
24758,1.0
31505,0.0
42259,1.0
35287,1.0
45228,1.0
21505,1.0
42375,1.0
43808,1.0
40993,0.0
31694,0.0
31638,1.0
34860,1.0
16003,1.0
19204,0.0
26492,1.0
36065,0.0
43562,0.0
34965,1.0
2955,1.0
44271,0.0
703,1.0
17542,0.0
42683,1.0
40877,1.0
1039,0.0
29065,1.0
38476,0.0
1896,1.0
41165,0.0
22747,0.0
45654,1.0
47915,1.0
11919,1.0
4254,0.0
16030,0.0
1318,0.0
31060,0.0
32585,0.0
33119,1.0
5068,1.0
9753,1.0
852,0.0
24482,1.0
23542,0.0
11733,0.0
23026,1.0
4469,1.0
36757,0.0
14725,0.0
40308,1.0
20297,1.0
35976,0.0
16841,0.0
34295,1.0
28009,1.0
37779,0.0
30347,0.0
21679,1.0
2755,1.0
7581,0.0
3839,1.0
27539,0.0
21495,0.0
2310,1.0
33311,1.0
38355,0.0
11865,0.0
15135,1.0
42807,1.0
36192,1.0
10562,1.0
32485,0.0
41831,0.0
46983,1.0
31989,0.0
16812,1.0
43907,1.0
5261,1.0
9997,0.0
623,1.0
30792,1.0
48082,0.0
13924,1.0
21593,1.0
9263,0.0
42117,1.0
20071,1.0
34133,1.0
6604,0.0
21299,0.0
26330,0.0
1296,1.0
44237,1.0
11682,0.0
38189,1.0
6042,1.0
43882,1.0
16342,1.0
13906,0.0
586,0.0
46113,1.0
25722,0.0
1954,1.0
4667,1.0
40072,0.0
1026,1.0
2578,0.0
25660,1.0
14936,1.0
3120,1.0
28777,0.0
29835,0.0
20267,1.0
6018,1.0
37073,1.0
5740,1.0
35924,1.0
18314,1.0
12250,1.0
18986,0.0
2993,1.0
17267,1.0
29403,0.0
19964,1.0
18138,1.0
5336,1.0
4717,1.0
20993,1.0
3486,1.0
21871,1.0
45413,1.0
40270,0.0
43752,0.0
21379,1.0
38573,1.0
45886,0.0
24177,1.0
11812,0.0
80,1.0
40898,0.0
31716,1.0
18597,0.0
29384,1.0
5858,1.0
47417,0.0
19060,1.0
30247,1.0
30166,1.0
33531,1.0
5107,1.0
19486,1.0
16992,1.0
19756,1.0
24055,1.0
45308,0.0
35910,0.0
40568,1.0
14299,0.0
6666,0.0
19705,1.0
4262,0.0
15599,0.0
8969,1.0
17255,1.0
8564,0.0
30737,0.0
36152,1.0
18902,1.0
43807,1.0
5394,0.0
17555,1.0
39120,0.0
13870,1.0
1564,0.0
24670,1.0
32380,0.0
12276,1.0
4127,1.0
34956,0.0
45223,0.0
36728,1.0
22858,1.0
38281,1.0
31447,0.0
4361,0.0
38951,0.0
20712,1.0
7268,0.0
46770,0.0
14756,0.0
26764,1.0
2001,1.0
35276,1.0
1486,1.0
31013,0.0
42493,0.0
36488,0.0
4981,1.0
40445,1.0
2900,1.0
31444,0.0
15382,1.0
36254,0.0
